Seconds,Volts
0, 4.272931
3.205852E-08, 4.300895
6.411703E-08, 4.328859
9.617555E-08, 4.356823
1.282341E-07, 4.384788
1.602926E-07, 4.412752
1.923511E-07, 4.440716
2.244096E-07, 4.46868
2.564681E-07, 4.496644
2.885266E-07, 4.524609
3.205852E-07, 4.552573
3.526437E-07, 4.580537
3.847022E-07, 4.608501
4.167607E-07, 4.636466
4.488192E-07, 4.66443
4.808778E-07, 4.692394
5.129363E-07, 4.720358
5.449947E-07, 4.748322
5.770533E-07, 4.776287
6.091118E-07, 4.804251
6.411703E-07, 4.832215
6.732288E-07, 4.860179
7.052873E-07, 4.888143
7.373459E-07, 4.916108
7.694044E-07, 4.944072
8.014629E-07, 4.972036
8.335214E-07, 5
8.655799E-07, 5.027964
8.976384E-07, 5.055928
9.29697E-07, 5.083893
9.617555E-07, 5.111857
9.93814E-07, 5.139821
1.025873E-06, 5.167785
1.057931E-06, 5.195749
1.089989E-06, 5.223713
1.122048E-06, 5.251678
1.154107E-06, 5.279642
1.186165E-06, 5.307606
1.218224E-06, 5.33557
1.250282E-06, 5.363534
1.282341E-06, 5.391499
1.314399E-06, 5.419463
1.346458E-06, 5.447427
1.378516E-06, 5.475391
1.410575E-06, 5.503356
1.442633E-06, 5.53132
1.474692E-06, 5.559284
1.50675E-06, 5.587248
1.538809E-06, 5.615212
1.570867E-06, 5.643177
1.602926E-06, 5.671141
1.634984E-06, 5.699105
1.667043E-06, 5.727069
1.699101E-06, 5.699105
1.73116E-06, 5.671141
1.763218E-06, 5.643177
1.795277E-06, 5.615212
1.827335E-06, 5.587248
1.859394E-06, 5.559284
1.891452E-06, 5.53132
1.923511E-06, 5.503356
1.955569E-06, 5.475391
1.987628E-06, 5.447427
2.019686E-06, 5.419463
2.051745E-06, 5.391499
2.083804E-06, 5.363534
2.115862E-06, 5.33557
2.147921E-06, 5.307606
2.179979E-06, 5.279642
2.212038E-06, 5.251678
2.244096E-06, 5.223713
2.276155E-06, 5.195749
2.308213E-06, 5.167785
2.340272E-06, 5.139821
2.37233E-06, 5.111857
2.404389E-06, 5.083892
2.436447E-06, 5.055928
2.468506E-06, 5.027964
2.500564E-06, 5
2.532623E-06, 4.972036
2.564681E-06, 4.944071
2.59674E-06, 4.916108
2.628798E-06, 4.888143
2.660857E-06, 4.860179
2.692915E-06, 4.832215
2.724974E-06, 4.804251
2.757032E-06, 4.776286
2.789091E-06, 4.748322
2.821149E-06, 4.720358
2.853208E-06, 4.692394
2.885266E-06, 4.66443
2.917325E-06, 4.636465
2.949384E-06, 4.608501
2.981442E-06, 4.580537
3.0135E-06, 4.552573
3.045559E-06, 4.524609
3.077618E-06, 4.496644
3.109676E-06, 4.46868
