Seconds,Volts
0, 5.90335
3.050226E-08, 5.90335
6.100453E-08, 5.90335
9.150679E-08, 5.90335
1.220091E-07, 5.90335
1.525113E-07, 5.90335
1.830136E-07, 5.90335
2.135158E-07, 5.90335
2.440181E-07, 5.90335
2.745204E-07, 5.90335
3.050226E-07, 5.90335
3.355249E-07, 5.90335
3.660272E-07, 5.90335
3.965294E-07, 5.90335
4.270317E-07, 5.90335
4.57534E-07, 5.90335
4.880362E-07, 5.90335
5.185385E-07, 5.90335
5.490407E-07, 5.90335
5.79543E-07, 5.90335
6.100453E-07, 5.90335
6.405476E-07, 5.90335
6.710498E-07, 5.90335
7.01552E-07, 5.90335
7.320543E-07, 5.90335
7.625566E-07, 5.90335
7.930589E-07, 5.90335
8.235611E-07, 5.90335
8.540634E-07, 5.90335
8.845657E-07, 5.90335
9.150679E-07, 5.90335
9.455702E-07, 5.90335
9.760724E-07, 4.09665
1.006575E-06, 4.09665
1.037077E-06, 4.09665
1.067579E-06, 4.09665
1.098081E-06, 4.09665
1.128584E-06, 4.09665
1.159086E-06, 4.09665
1.189588E-06, 4.09665
1.220091E-06, 4.09665
1.250593E-06, 4.09665
1.281095E-06, 4.09665
1.311597E-06, 4.09665
1.3421E-06, 4.09665
1.372602E-06, 4.09665
1.403104E-06, 4.09665
1.433606E-06, 4.09665
1.464109E-06, 4.09665
1.494611E-06, 4.09665
1.525113E-06, 4.09665
1.555615E-06, 4.09665
1.586118E-06, 4.09665
1.61662E-06, 4.09665
1.647122E-06, 4.09665
1.677624E-06, 4.09665
1.708127E-06, 4.09665
1.738629E-06, 4.09665
1.769131E-06, 4.09665
1.799634E-06, 4.09665
1.830136E-06, 4.09665
1.860638E-06, 4.09665
1.89114E-06, 4.09665
1.921643E-06, 5.90335
1.952145E-06, 5.90335
1.982647E-06, 5.90335
2.013149E-06, 5.90335
2.043652E-06, 5.90335
2.074154E-06, 5.90335
2.104656E-06, 5.90335
2.135158E-06, 5.90335
2.165661E-06, 5.90335
2.196163E-06, 5.90335
2.226665E-06, 5.90335
2.257168E-06, 5.90335
2.28767E-06, 5.90335
2.318172E-06, 5.90335
2.348674E-06, 5.90335
2.379177E-06, 5.90335
2.409679E-06, 5.90335
2.440181E-06, 5.90335
2.470683E-06, 5.90335
2.501186E-06, 5.90335
2.531688E-06, 5.90335
2.56219E-06, 5.90335
2.592692E-06, 5.90335
2.623195E-06, 5.90335
2.653697E-06, 5.90335
2.684199E-06, 5.90335
2.714701E-06, 5.90335
2.745204E-06, 5.90335
2.775706E-06, 5.90335
2.806208E-06, 5.90335
2.836711E-06, 5.90335
2.867213E-06, 5.90335
2.897715E-06, 4.09665
2.928217E-06, 4.09665
2.95872E-06, 4.09665
2.989222E-06, 4.09665
3.019724E-06, 4.09665
3.050226E-06, 4.09665
3.080729E-06, 4.09665
3.111231E-06, 4.09665
3.141733E-06, 4.09665
3.172235E-06, 4.09665
3.202738E-06, 4.09665
3.23324E-06, 4.09665
3.263742E-06, 4.09665
3.294244E-06, 4.09665
3.324747E-06, 4.09665
3.355249E-06, 4.09665
3.385751E-06, 4.09665
3.416254E-06, 4.09665
3.446756E-06, 4.09665
3.477258E-06, 4.09665
3.50776E-06, 4.09665
3.538263E-06, 4.09665
3.568765E-06, 4.09665
3.599267E-06, 4.09665
3.629769E-06, 4.09665
3.660272E-06, 4.09665
3.690774E-06, 4.09665
3.721276E-06, 4.09665
3.751778E-06, 4.09665
3.782281E-06, 4.09665
3.812783E-06, 4.09665
3.843285E-06, 5.90335
3.873788E-06, 5.90335
3.90429E-06, 5.90335
3.934792E-06, 5.90335
3.965294E-06, 5.90335
3.995797E-06, 5.90335
4.026299E-06, 5.90335
4.056801E-06, 5.90335
4.087303E-06, 5.90335
4.117805E-06, 5.90335
4.148308E-06, 5.90335
4.17881E-06, 5.90335
4.209312E-06, 5.90335
4.239815E-06, 5.90335
4.270317E-06, 5.90335
4.300819E-06, 5.90335
4.331322E-06, 5.90335
4.361824E-06, 5.90335
4.392326E-06, 5.90335
4.422828E-06, 5.90335
4.45333E-06, 5.90335
4.483833E-06, 5.90335
4.514335E-06, 5.90335
4.544837E-06, 5.90335
4.57534E-06, 5.90335
4.605842E-06, 5.90335
4.636344E-06, 5.90335
4.666847E-06, 5.90335
4.697349E-06, 5.90335
4.727851E-06, 5.90335
4.758353E-06, 5.90335
4.788855E-06, 5.90335
4.819358E-06, 4.09665
4.84986E-06, 4.09665
4.880362E-06, 4.09665
4.910864E-06, 4.09665
4.941367E-06, 4.09665
4.971869E-06, 4.09665
5.002371E-06, 4.09665
5.032874E-06, 4.09665
5.063376E-06, 4.09665
5.093878E-06, 4.09665
5.124381E-06, 4.09665
5.154883E-06, 4.09665
5.185385E-06, 4.09665
5.215887E-06, 4.09665
5.246389E-06, 4.09665
5.276891E-06, 4.09665
5.307394E-06, 4.09665
5.337896E-06, 4.09665
5.368398E-06, 4.09665
5.398901E-06, 4.09665
5.429403E-06, 4.09665
5.459905E-06, 4.09665
5.490408E-06, 4.09665
5.52091E-06, 4.09665
