Seconds,Volts
0, -0.1296869
1.559511E-07, -0.1266046
3.119022E-07, -0.1235223
4.678533E-07, -0.1204401
6.238044E-07, -0.1173578
7.797555E-07, -0.1142755
9.357066E-07, -0.1111932
1.091658E-06, -0.1081109
1.247609E-06, -0.1050287
1.40356E-06, -0.1019464
1.559511E-06, -0.09886412
1.715462E-06, -0.09578183
1.871413E-06, -0.09269956
2.027364E-06, -0.08961727
2.183315E-06, -0.08653499
2.339267E-06, -0.08345272
2.495218E-06, -0.08037043
2.651169E-06, -0.07728816
2.80712E-06, -0.07420588
2.963071E-06, -0.07112359
3.119022E-06, -0.06804132
3.274973E-06, -0.06495904
3.430924E-06, -0.06187676
3.586875E-06, -0.05879448
3.742826E-06, -0.0557122
3.898777E-06, -0.05262993
4.054728E-06, -0.04954765
4.21068E-06, -0.04646536
4.366631E-06, -0.04338308
4.522582E-06, -0.0403008
4.678533E-06, -0.03721852
4.834484E-06, -0.03413624
4.990435E-06, -0.03105396
5.146386E-06, -0.02797168
5.302337E-06, -0.02488941
5.458288E-06, -0.02180713
5.614239E-06, -0.01872485
5.77019E-06, -0.01564257
5.926142E-06, -0.01256028
6.082093E-06, -0.009478002
6.238044E-06, -0.006395731
6.393995E-06, -0.003313451
6.549946E-06, -0.0002311721
6.705897E-06, 0.002851115
6.861848E-06, 0.005933394
7.017799E-06, 0.009015674
7.17375E-06, 0.01209794
7.329701E-06, 0.01518022
7.485653E-06, 0.0182625
7.641604E-06, 0.02134478
7.797555E-06, 0.02442705
7.953506E-06, 0.02750933
8.109457E-06, 0.03059161
8.265408E-06, 0.03367389
8.42136E-06, 0.03675619
8.577311E-06, 0.03983847
8.733262E-06, 0.04292075
8.889213E-06, 0.04600303
9.045164E-06, 0.0490853
9.201115E-06, 0.05216758
9.357066E-06, 0.05524986
9.513017E-06, 0.05833214
9.668968E-06, 0.06141442
9.824919E-06, 0.0644967
9.98087E-06, 0.06757898
1.013682E-05, 0.07066125
1.029277E-05, 0.07374354
1.044872E-05, 0.07682581
1.060467E-05, 0.0799081
1.076063E-05, 0.08299038
1.091658E-05, 0.08607265
1.107253E-05, 0.08915494
1.122848E-05, 0.09223721
1.138443E-05, 0.09531949
1.154038E-05, 0.09840177
1.169633E-05, 0.1014841
1.185228E-05, 0.1045663
1.200823E-05, 0.1076486
1.216419E-05, 0.1107309
1.232014E-05, 0.1138132
1.247609E-05, 0.1168954
1.263204E-05, 0.1199777
1.278799E-05, 0.12306
1.294394E-05, 0.1261423
1.309989E-05, 0.1292246
1.325584E-05, -0.1296869
1.341179E-05, -0.1266046
1.356775E-05, -0.1235223
1.37237E-05, -0.1204401
1.387965E-05, -0.1173578
1.40356E-05, -0.1142755
1.419155E-05, -0.1111932
1.43475E-05, -0.1081109
1.450345E-05, -0.1050287
1.46594E-05, -0.1019464
1.481535E-05, -0.09886412
1.497131E-05, -0.09578184
1.512726E-05, -0.09269954
1.528321E-05, -0.08961728
1.543916E-05, -0.086535
1.559511E-05, -0.08345272
1.575106E-05, -0.08037045
1.590701E-05, -0.07728817
1.606296E-05, -0.07420589
1.621891E-05, -0.07112361
1.637486E-05, -0.06804133
1.653082E-05, -0.06495905
