Seconds,Volts
0, -0.2596579
2.808457E-08, -0.2488757
5.616914E-08, -0.2385191
8.425371E-08, -0.2289862
1.123383E-07, -0.2206215
1.404229E-07, -0.2136938
1.685074E-07, -0.2083787
1.96592E-07, -0.2047471
2.246766E-07, -0.2027607
2.527611E-07, -0.2022744
2.808457E-07, -0.2030458
3.089303E-07, -0.204751
3.370149E-07, -0.2070053
3.650994E-07, -0.2093886
3.93184E-07, -0.2114723
4.212686E-07, -0.2128473
4.493531E-07, -0.2131504
4.774377E-07, -0.2120879
5.055223E-07, -0.209455
5.336069E-07, -0.2051484
5.616914E-07, -0.1991737
5.89776E-07, -0.1916447
6.178606E-07, -0.1827757
6.459451E-07, -0.1728684
6.740297E-07, -0.1622917
7.021143E-07, -0.1514577
7.301988E-07, -0.1407956
7.582834E-07, -0.1307232
7.86368E-07, -0.12162
8.144526E-07, -0.1138027
8.425371E-07, -0.1075047
8.706217E-07, -0.1028606
8.987063E-07, -0.09989775
9.267908E-07, -0.0985345
9.548754E-07, -0.09858536
9.8296E-07, -0.09977307
1.011045E-06, -0.1017467
1.039129E-06, -0.1041041
1.067214E-06, -0.1064185
1.095298E-06, -0.1082658
1.123383E-06, -0.1092522
1.151467E-06, -0.1090397
1.179552E-06, -0.1073682
1.207637E-06, -0.1040722
1.235721E-06, -0.09909156
1.263806E-06, -0.09247561
1.29189E-06, -0.08437958
1.319975E-06, -0.07505482
1.348059E-06, -0.06483249
1.376144E-06, -0.05410185
1.404229E-06, -0.04328514
1.432313E-06, -0.03281028
1.460398E-06, -0.02308301
1.488482E-06, -0.01446048
1.516567E-06, -0.007228155
1.544651E-06, -0.001581401
1.572736E-06, 0.002387341
1.60082E-06, 0.00469451
1.628905E-06, 0.005464383
1.65699E-06, 0.004920923
1.685074E-06, 0.00337334
1.713159E-06, 0.001195964
1.741243E-06, -0.001195974
1.769328E-06, -0.003373328
1.797413E-06, -0.00492094
1.825497E-06, -0.005464396
1.853582E-06, -0.004694508
1.881666E-06, -0.002387328
1.909751E-06, 0.001581417
1.937835E-06, 0.007228153
1.96592E-06, 0.0144605
1.994005E-06, 0.02308305
2.022089E-06, 0.0328103
2.050174E-06, 0.04328512
2.078258E-06, 0.05410179
2.106343E-06, 0.06483252
2.134427E-06, 0.07505486
2.162512E-06, 0.08437957
2.190597E-06, 0.09247564
2.218681E-06, 0.0990916
2.246766E-06, 0.1040722
2.27485E-06, 0.1073682
2.302935E-06, 0.1090397
2.331019E-06, 0.1092522
2.359104E-06, 0.1082658
2.387188E-06, 0.1064185
2.415273E-06, 0.1041041
2.443358E-06, 0.1017467
2.471442E-06, 0.09977309
2.499527E-06, 0.09858535
2.527611E-06, 0.09853449
2.555696E-06, 0.09989774
2.583781E-06, 0.1028606
2.611865E-06, 0.1075047
2.63995E-06, 0.1138028
2.668034E-06, 0.12162
2.696119E-06, 0.1307232
2.724203E-06, 0.1407956
2.752288E-06, 0.1514577
2.780373E-06, 0.1622917
2.808457E-06, 0.1728684
2.836542E-06, 0.1827757
2.864626E-06, 0.1916447
2.892711E-06, 0.1991738
2.920795E-06, 0.2051485
2.94888E-06, 0.209455
2.976964E-06, 0.2120879
3.005049E-06, 0.2131503
3.033134E-06, 0.2128473
3.061218E-06, 0.2114723
3.089303E-06, 0.2093886
3.117387E-06, 0.2070053
3.145472E-06, 0.204751
3.173556E-06, 0.2030458
3.201641E-06, 0.2022744
3.229726E-06, 0.2027607
3.25781E-06, 0.2047471
3.285895E-06, 0.2083787
3.31398E-06, 0.2136938
3.342064E-06, 0.2206215
3.370149E-06, 0.2289862
3.398233E-06, 0.2385191
3.426318E-06, 0.2488757
3.454402E-06, 0.259658
3.482487E-06, 0.2619961
3.510571E-06, 0.2639084
3.538656E-06, 0.2649972
3.566741E-06, 0.2649178
3.594825E-06, 0.2634013
3.62291E-06, 0.2602722
3.650994E-06, 0.2554597
3.679079E-06, 0.2490019
3.707163E-06, 0.241044
3.735248E-06, 0.2318285
3.763333E-06, 0.2216791
3.791417E-06, 0.2109806
3.819502E-06, 0.2001532
3.847586E-06, 0.1896253
3.875671E-06, 0.1798062
3.903755E-06, 0.171059
3.93184E-06, 0.1636772
3.959924E-06, 0.157866
3.988009E-06, 0.1537284
4.016093E-06, 0.1512589
4.044178E-06, 0.1503439
4.072263E-06, 0.1507686
4.100347E-06, 0.1522318
4.128432E-06, 0.1543644
4.156516E-06, 0.1567541
4.184601E-06, 0.1589721
4.212686E-06, 0.1606004
4.24077E-06, 0.1612594
4.268855E-06, 0.1606325
4.29694E-06, 0.1584864
4.325024E-06, 0.1546863
4.353109E-06, 0.149205
4.381193E-06, 0.142124
4.409278E-06, 0.1336291
4.437362E-06, 0.1239971
4.465447E-06, 0.1135795
4.493531E-06, 0.1027778
4.521616E-06, 0.09201918
4.5497E-06, 0.08172785
4.577785E-06, 0.07229724
4.605869E-06, 0.06406568
4.633954E-06, 0.05729295
4.662039E-06, 0.0521448
4.690123E-06, 0.04868124
4.718208E-06, 0.04685306
4.746293E-06, 0.04650489
4.774377E-06, 0.04738547
4.802462E-06, 0.0491637
4.830546E-06, 0.05145019
4.858631E-06, 0.05382272
4.886715E-06, 0.05585337
4.9148E-06, 0.05713651
4.942885E-06, 0.05731488
4.970969E-06, 0.05610304
4.999054E-06, 0.05330567
5.027138E-06, 0.04883019
5.055223E-06, 0.0426933
5.083307E-06, 0.03501894
5.111392E-06, 0.02603129
5.139476E-06, 0.0160396
5.167561E-06, 0.005418035
5.195646E-06, -0.00541816
5.22373E-06, -0.01603956
5.251815E-06, -0.02603134
5.2799E-06, -0.03501904
5.307984E-06, -0.04269323
5.336069E-06, -0.04883026
5.364153E-06, -0.05330561
5.392238E-06, -0.05610308
5.420322E-06, -0.05731491
5.448407E-06, -0.05713649
5.476491E-06, -0.05585338
5.504576E-06, -0.0538227
5.53266E-06, -0.05145019
5.560745E-06, -0.04916364
5.588829E-06, -0.04738551
5.616914E-06, -0.04650491
5.644999E-06, -0.0468531
5.673083E-06, -0.04868124
5.701168E-06, -0.0521448
5.729253E-06, -0.05729302
5.757337E-06, -0.06406559
5.785422E-06, -0.07229734
5.813506E-06, -0.08172775
5.841591E-06, -0.0920193
5.869676E-06, -0.1027779
5.89776E-06, -0.1135795
5.925845E-06, -0.1239972
5.953929E-06, -0.133629
5.982014E-06, -0.1421241
6.010098E-06, -0.149205
6.038183E-06, -0.1546863
6.066267E-06, -0.1584864
6.094352E-06, -0.1606325
6.122436E-06, -0.1612594
6.150521E-06, -0.1606004
6.178606E-06, -0.1589721
6.20669E-06, -0.1567541
6.234775E-06, -0.1543644
6.262859E-06, -0.1522317
6.290944E-06, -0.1507686
6.319029E-06, -0.1503438
6.347113E-06, -0.1512589
6.375198E-06, -0.1537284
6.403282E-06, -0.157866
6.431367E-06, -0.1636773
6.459451E-06, -0.171059
6.487536E-06, -0.1798062
6.51562E-06, -0.1896253
6.543705E-06, -0.2001533
6.57179E-06, -0.2109806
6.599874E-06, -0.2216792
6.627959E-06, -0.2318286
6.656043E-06, -0.241044
6.684128E-06, -0.249002
6.712212E-06, -0.2554596
6.740297E-06, -0.2602722
6.768382E-06, -0.2634013
6.796466E-06, -0.2649178
6.824551E-06, -0.2649972
6.852635E-06, -0.2639084
6.88072E-06, -0.261996
6.908805E-06, -0.2596579
6.936889E-06, -0.2488758
6.964974E-06, -0.2385191
6.993058E-06, -0.2289861
7.021143E-06, -0.2206215
7.049227E-06, -0.2136938
7.077312E-06, -0.2083787
7.105396E-06, -0.2047471
7.133481E-06, -0.2027607
7.161565E-06, -0.2022744
7.18965E-06, -0.2030458
7.217735E-06, -0.204751
7.245819E-06, -0.2070053
7.273904E-06, -0.2093886
7.301988E-06, -0.2114723
7.330073E-06, -0.2128473
7.358158E-06, -0.2131504
7.386242E-06, -0.2120879
7.414327E-06, -0.209455
7.442412E-06, -0.2051484
7.470496E-06, -0.1991738
7.498581E-06, -0.1916446
7.526665E-06, -0.1827756
7.55475E-06, -0.1728684
7.582834E-06, -0.1622916
7.610919E-06, -0.1514578
7.639003E-06, -0.1407956
7.667088E-06, -0.1307232
7.695173E-06, -0.1216198
7.723257E-06, -0.1138027
7.751341E-06, -0.1075047
7.779427E-06, -0.1028605
7.807511E-06, -0.09989773
7.835595E-06, -0.0985345
7.86368E-06, -0.09858537
7.891765E-06, -0.09977309
7.919849E-06, -0.1017466
7.947933E-06, -0.1041041
7.976018E-06, -0.1064186
8.004103E-06, -0.1082658
8.032187E-06, -0.1092522
8.060272E-06, -0.1090397
8.088356E-06, -0.1073682
8.116441E-06, -0.1040722
8.144526E-06, -0.09909149
8.17261E-06, -0.09247556
8.200695E-06, -0.08437961
8.22878E-06, -0.07505468
8.256864E-06, -0.06483243
8.284948E-06, -0.05410187
8.313033E-06, -0.0432853
8.341118E-06, -0.03281021
8.369202E-06, -0.02308303
8.397286E-06, -0.01446054
8.425372E-06, -0.007228082
8.453456E-06, -0.001581401
8.48154E-06, 0.002387306
8.509625E-06, 0.004694533
8.53771E-06, 0.00546439
8.565794E-06, 0.004920929
8.593879E-06, 0.003373312
8.621963E-06, 0.001195953
8.650048E-06, -0.001195966
8.678133E-06, -0.003373355
8.706217E-06, -0.004920944
8.734301E-06, -0.005464388
8.762387E-06, -0.004694497
8.790471E-06, -0.002387306
8.818555E-06, 0.001581416
8.84664E-06, 0.007228067
8.874725E-06, 0.01446056
8.902809E-06, 0.02308301
8.930893E-06, 0.03281021
8.958978E-06, 0.04328528
8.987063E-06, 0.05410187
9.015147E-06, 0.06483243
9.043232E-06, 0.075055
9.071317E-06, 0.08437963
9.099401E-06, 0.09247555
9.127486E-06, 0.09909168
9.15557E-06, 0.1040722
9.183655E-06, 0.1073682
9.211739E-06, 0.1090397
9.239824E-06, 0.1092522
9.267908E-06, 0.1082658
9.295993E-06, 0.1064186
9.324078E-06, 0.1041041
9.352162E-06, 0.1017466
9.380246E-06, 0.09977308
9.408332E-06, 0.09858534
9.436416E-06, 0.0985345
9.4645E-06, 0.09989773
9.492585E-06, 0.1028606
9.52067E-06, 0.1075047
9.548754E-06, 0.1138027
9.576839E-06, 0.1216201
9.604923E-06, 0.1307232
9.633008E-06, 0.1407956
9.661093E-06, 0.1514579
9.689177E-06, 0.1622918
9.717261E-06, 0.1728684
9.745346E-06, 0.1827756
9.773431E-06, 0.1916448
9.801515E-06, 0.1991738
9.8296E-06, 0.2051484
9.857685E-06, 0.209455
9.885769E-06, 0.2120879
9.913853E-06, 0.2131504
9.941939E-06, 0.2128473
9.970023E-06, 0.2114723
9.998107E-06, 0.2093886
1.002619E-05, 0.2070053
1.005428E-05, 0.204751
1.008236E-05, 0.2030458
1.011045E-05, 0.2022744
1.013853E-05, 0.2027607
1.016661E-05, 0.2047471
1.01947E-05, 0.2083787
1.022278E-05, 0.2136939
1.025087E-05, 0.2206215
1.027895E-05, 0.2289861
1.030704E-05, 0.2385193
1.033512E-05, 0.2488758
1.036321E-05, 0.2596579
1.039129E-05, 0.2619961
1.041938E-05, 0.2639084
1.044746E-05, 0.2649972
1.047555E-05, 0.2649178
1.050363E-05, 0.2634012
1.053171E-05, 0.2602722
1.05598E-05, 0.2554595
1.058788E-05, 0.2490019
1.061597E-05, 0.241044
1.064405E-05, 0.2318286
1.067214E-05, 0.221679
1.070022E-05, 0.2109806
1.072831E-05, 0.2001533
1.075639E-05, 0.1896252
1.078448E-05, 0.1798062
1.081256E-05, 0.171059
1.084064E-05, 0.1636772
1.086873E-05, 0.157866
1.089681E-05, 0.1537284
1.09249E-05, 0.1512589
1.095298E-05, 0.1503438
1.098107E-05, 0.1507686
1.100915E-05, 0.1522317
1.103724E-05, 0.1543644
1.106532E-05, 0.1567541
1.109341E-05, 0.1589721
1.112149E-05, 0.1606004
1.114957E-05, 0.1612594
1.117766E-05, 0.1606325
1.120574E-05, 0.1584863
1.123383E-05, 0.1546863
1.126191E-05, 0.149205
1.129E-05, 0.142124
1.131808E-05, 0.133629
1.134617E-05, 0.1239972
1.137425E-05, 0.1135792
1.140234E-05, 0.1027777
1.143042E-05, 0.0920193
1.145851E-05, 0.0817276
1.148659E-05, 0.07229721
1.151467E-05, 0.06406559
1.154276E-05, 0.05729302
1.157084E-05, 0.05214474
1.159893E-05, 0.04868124
1.162701E-05, 0.0468531
1.16551E-05, 0.04650492
1.168318E-05, 0.04738551
1.171127E-05, 0.04916364
1.173935E-05, 0.05145023
1.176744E-05, 0.0538227
1.179552E-05, 0.05585338
1.18236E-05, 0.05713651
1.185169E-05, 0.05731491
1.187977E-05, 0.05610308
1.190786E-05, 0.05330566
1.193594E-05, 0.04883019
1.196403E-05, 0.04269323
1.199211E-05, 0.03501904
1.20202E-05, 0.02603119
1.204828E-05, 0.01603956
1.207637E-05, 0.005418162
1.210445E-05, -0.005418201
1.213253E-05, -0.0160396
1.216062E-05, -0.02603129
1.21887E-05, -0.03501907
1.221679E-05, -0.0426933
1.224487E-05, -0.04883019
1.227296E-05, -0.05330572
1.230104E-05, -0.05610307
