Seconds,Volts
0, -0.6356276
6.521518E-09, -0.6111207
1.304304E-08, -0.5866489
1.956455E-08, -0.5622472
2.608607E-08, -0.5379505
3.260759E-08, -0.5137937
3.912911E-08, -0.4898113
4.565063E-08, -0.4660377
5.217214E-08, -0.4425068
5.869366E-08, -0.4192523
6.521518E-08, -0.3963076
7.17367E-08, -0.3737054
7.825822E-08, -0.351478
8.477974E-08, -0.3296572
9.130125E-08, -0.3082743
9.782277E-08, -0.2873597
1.043443E-07, -0.2669435
1.108658E-07, -0.2470546
1.173873E-07, -0.2277214
1.239088E-07, -0.2089717
1.304304E-07, -0.1908321
1.369519E-07, -0.1733285
1.434734E-07, -0.1564859
1.499949E-07, -0.140328
1.565164E-07, -0.124878
1.63038E-07, -0.1101579
1.695595E-07, -0.09618849
1.76081E-07, -0.08298963
1.826025E-07, -0.07057989
1.89124E-07, -0.05897695
1.956455E-07, -0.04819715
2.021671E-07, -0.03825569
2.086886E-07, -0.02916646
2.152101E-07, -0.02094221
2.217316E-07, -0.01359457
2.282531E-07, -0.007133543
2.347746E-07, -0.001568198
2.412962E-07, 0.003093958
2.478177E-07, 0.006846547
2.543392E-07, 0.009684563
2.608607E-07, 0.01160437
2.673822E-07, 0.01260364
2.739038E-07, 0.01268131
2.804253E-07, 0.01183784
2.869468E-07, 0.01007473
2.934683E-07, 0.007395089
2.999898E-07, 0.003803253
3.065113E-07, -0.000695169
3.130329E-07, -0.006093144
3.195544E-07, -0.01238245
3.260759E-07, -0.0195536
3.325974E-07, -0.02759558
3.391189E-07, -0.0364964
3.456404E-07, -0.04624259
3.52162E-07, -0.05681974
3.586835E-07, -0.06821197
3.65205E-07, -0.08040237
3.717265E-07, -0.0933727
3.78248E-07, -0.1071038
3.847695E-07, -0.1215753
3.912911E-07, -0.1367658
3.978126E-07, -0.1526528
4.043341E-07, -0.1692128
4.108556E-07, -0.1864213
4.173772E-07, -0.204253
4.238987E-07, -0.2226817
4.304202E-07, -0.2416799
4.369417E-07, -0.2612199
4.434632E-07, -0.2812727
4.499848E-07, -0.3018091
4.565063E-07, -0.3227986
4.630278E-07, -0.3442104
4.695493E-07, -0.366013
4.760708E-07, -0.3881743
4.825923E-07, -0.4106618
4.891139E-07, -0.4334425
4.956354E-07, -0.4564828
5.021569E-07, -0.4797488
5.086784E-07, -0.5032065
5.151999E-07, -0.5268214
5.217215E-07, -0.5505587
5.282429E-07, -0.5743835
5.347645E-07, -0.5982611
5.41286E-07, -0.6221561
5.478075E-07, -0.6460338
5.54329E-07, -0.6698585
5.608505E-07, -0.6935959
5.673721E-07, -0.7172108
5.738936E-07, -0.7406685
5.804151E-07, -0.7639344
