Seconds,Volts
0, 5.901062
2.74533E-08, 5.901062
5.49066E-08, 5.901062
8.23599E-08, 5.901062
1.098132E-07, 5.901062
1.372665E-07, 5.901062
1.647198E-07, 5.901062
1.921731E-07, 5.901062
2.196264E-07, 5.901062
2.470797E-07, 4.098938
2.74533E-07, 4.098938
3.019863E-07, 4.098938
3.294396E-07, 4.098938
3.568929E-07, 4.098938
3.843462E-07, 4.098938
4.117995E-07, 4.098938
4.392528E-07, 4.098938
4.667061E-07, 4.098938
4.941594E-07, 4.098938
5.216127E-07, 4.098938
5.49066E-07, 4.098938
5.765193E-07, 4.098938
6.039726E-07, 4.098938
6.314258E-07, 4.098938
6.588792E-07, 4.098938
6.863324E-07, 4.098938
7.137858E-07, 4.098938
7.41239E-07, 4.098938
7.686924E-07, 4.098938
7.961456E-07, 4.098938
8.23599E-07, 4.098938
8.510522E-07, 4.098938
8.785055E-07, 4.098938
9.059589E-07, 4.098938
9.334121E-07, 4.098938
9.608655E-07, 4.098938
9.883188E-07, 4.098938
1.015772E-06, 4.098938
1.043225E-06, 4.098938
1.070679E-06, 4.098938
1.098132E-06, 4.098938
1.125585E-06, 4.098938
1.153039E-06, 4.098938
1.180492E-06, 5.901062
1.207945E-06, 5.901062
1.235398E-06, 5.901062
1.262852E-06, 5.901062
1.290305E-06, 5.901062
1.317758E-06, 5.901062
1.345212E-06, 5.901062
1.372665E-06, 5.901062
1.400118E-06, 4.098938
1.427572E-06, 4.098938
1.455025E-06, 4.098938
1.482478E-06, 4.098938
1.509931E-06, 4.098938
1.537385E-06, 4.098938
1.564838E-06, 4.098938
1.592291E-06, 4.098938
1.619745E-06, 4.098938
1.647198E-06, 4.098938
1.674651E-06, 4.098938
1.702104E-06, 4.098938
1.729558E-06, 4.098938
1.757011E-06, 4.098938
1.784464E-06, 4.098938
1.811918E-06, 4.098938
1.839371E-06, 4.098938
1.866824E-06, 4.098938
1.894278E-06, 4.098938
1.921731E-06, 4.098938
1.949184E-06, 4.098938
1.976638E-06, 4.098938
2.004091E-06, 4.098938
2.031544E-06, 4.098938
2.058997E-06, 4.098938
2.086451E-06, 4.098938
2.113904E-06, 4.098938
2.141357E-06, 4.098938
2.168811E-06, 4.098938
2.196264E-06, 4.098938
2.223717E-06, 4.098938
2.25117E-06, 4.098938
2.278624E-06, 4.098938
2.306077E-06, 4.098938
2.33353E-06, 5.901062
2.360984E-06, 5.901062
2.388437E-06, 5.901062
2.41589E-06, 5.901062
2.443344E-06, 5.901062
2.470797E-06, 5.901062
2.49825E-06, 5.901062
2.525703E-06, 5.901062
2.553157E-06, 4.098938
2.58061E-06, 4.098938
2.608063E-06, 4.098938
2.635517E-06, 4.098938
2.66297E-06, 4.098938
2.690423E-06, 4.098938
2.717876E-06, 4.098938
2.74533E-06, 4.098938
2.772783E-06, 4.098938
2.800236E-06, 4.098938
2.82769E-06, 4.098938
2.855143E-06, 4.098938
2.882596E-06, 4.098938
2.91005E-06, 4.098938
2.937503E-06, 4.098938
2.964956E-06, 4.098938
2.992409E-06, 4.098938
3.019863E-06, 4.098938
3.047316E-06, 4.098938
3.074769E-06, 4.098938
3.102223E-06, 4.098938
3.129676E-06, 4.098938
3.157129E-06, 4.098938
3.184583E-06, 4.098938
3.212036E-06, 4.098938
3.239489E-06, 4.098938
3.266942E-06, 4.098938
3.294396E-06, 4.098938
3.321849E-06, 4.098938
3.349302E-06, 4.098938
3.376756E-06, 4.098938
3.404209E-06, 4.098938
3.431662E-06, 4.098938
3.459116E-06, 4.098938
3.486569E-06, 5.901062
3.514022E-06, 5.901062
3.541476E-06, 5.901062
3.568929E-06, 5.901062
3.596382E-06, 5.901062
3.623835E-06, 5.901062
3.651289E-06, 5.901062
3.678742E-06, 5.901062
3.706195E-06, 4.098938
3.733649E-06, 4.098938
3.761102E-06, 4.098938
3.788555E-06, 4.098938
3.816008E-06, 4.098938
3.843462E-06, 4.098938
3.870915E-06, 4.098938
3.898369E-06, 4.098938
3.925822E-06, 4.098938
3.953275E-06, 4.098938
3.980728E-06, 4.098938
4.008181E-06, 4.098938
4.035635E-06, 4.098938
4.063088E-06, 4.098938
4.090542E-06, 4.098938
4.117995E-06, 4.098938
4.145448E-06, 4.098938
4.172901E-06, 4.098938
4.200355E-06, 4.098938
4.227808E-06, 4.098938
4.255261E-06, 4.098938
4.282715E-06, 4.098938
4.310168E-06, 4.098938
4.337621E-06, 4.098938
4.365074E-06, 4.098938
4.392528E-06, 4.098938
4.419981E-06, 4.098938
4.447435E-06, 4.098938
4.474888E-06, 4.098938
4.502341E-06, 4.098938
4.529794E-06, 4.098938
4.557247E-06, 4.098938
4.584701E-06, 4.098938
4.612154E-06, 4.098938
4.639608E-06, 5.901062
4.667061E-06, 5.901062
4.694514E-06, 5.901062
4.721967E-06, 5.901062
4.74942E-06, 5.901062
4.776874E-06, 5.901062
4.804327E-06, 5.901062
4.831781E-06, 5.901062
4.859234E-06, 4.098938
4.886687E-06, 4.098938
4.91414E-06, 4.098938
4.941593E-06, 4.098938
4.969047E-06, 4.098938
4.9965E-06, 4.098938
5.023954E-06, 4.098938
5.051407E-06, 4.098938
5.07886E-06, 4.098938
5.106313E-06, 4.098938
5.133767E-06, 4.098938
5.16122E-06, 4.098938
5.188673E-06, 4.098938
5.216127E-06, 4.098938
5.24358E-06, 4.098938
5.271033E-06, 4.098938
5.298486E-06, 4.098938
5.32594E-06, 4.098938
5.353393E-06, 4.098938
5.380847E-06, 4.098938
5.4083E-06, 4.098938
5.435753E-06, 4.098938
5.463206E-06, 4.098938
5.49066E-06, 4.098938
5.518113E-06, 4.098938
5.545566E-06, 4.098938
5.57302E-06, 4.098938
5.600473E-06, 4.098938
5.627926E-06, 4.098938
5.655379E-06, 4.098938
5.682833E-06, 4.098938
5.710286E-06, 4.098938
5.737739E-06, 4.098938
5.765193E-06, 5.901062
5.792646E-06, 5.901062
5.820099E-06, 5.901062
5.847553E-06, 5.901062
5.875006E-06, 5.901062
5.902459E-06, 5.901062
5.929912E-06, 5.901062
5.957366E-06, 5.901062
5.984819E-06, 5.901062
6.012272E-06, 4.098938
6.039726E-06, 4.098938
6.067179E-06, 4.098938
6.094632E-06, 4.098938
6.122085E-06, 4.098938
6.149539E-06, 4.098938
6.176992E-06, 4.098938
6.204446E-06, 4.098938
6.231899E-06, 4.098938
6.259352E-06, 4.098938
6.286805E-06, 4.098938
6.314259E-06, 4.098938
6.341712E-06, 4.098938
6.369165E-06, 4.098938
6.396619E-06, 4.098938
6.424072E-06, 4.098938
6.451525E-06, 4.098938
6.478978E-06, 4.098938
6.506432E-06, 4.098938
6.533885E-06, 4.098938
6.561338E-06, 4.098938
6.588792E-06, 4.098938
6.616245E-06, 4.098938
6.643698E-06, 4.098938
6.671151E-06, 4.098938
6.698605E-06, 4.098938
6.726058E-06, 4.098938
6.753512E-06, 4.098938
6.780965E-06, 4.098938
6.808418E-06, 4.098938
6.835871E-06, 4.098938
6.863324E-06, 4.098938
6.890778E-06, 4.098938
6.918231E-06, 4.098938
6.945685E-06, 5.901062
6.973138E-06, 5.901062
7.000591E-06, 5.901062
7.028044E-06, 5.901062
7.055497E-06, 5.901062
7.082951E-06, 5.901062
7.110404E-06, 5.901062
7.137858E-06, 5.901062
7.165311E-06, 4.098938
7.192764E-06, 4.098938
7.220217E-06, 4.098938
7.247671E-06, 4.098938
7.275124E-06, 4.098938
7.302577E-06, 4.098938
7.330031E-06, 4.098938
7.357484E-06, 4.098938
7.384937E-06, 4.098938
7.41239E-06, 4.098938
7.439844E-06, 4.098938
7.467297E-06, 4.098938
7.494751E-06, 4.098938
7.522204E-06, 4.098938
7.549657E-06, 4.098938
7.57711E-06, 4.098938
7.604564E-06, 4.098938
7.632017E-06, 4.098938
7.659471E-06, 4.098938
7.686924E-06, 4.098938
7.714377E-06, 4.098938
7.74183E-06, 4.098938
7.769283E-06, 4.098938
7.796737E-06, 4.098938
7.82419E-06, 4.098938
7.851643E-06, 4.098938
7.879096E-06, 4.098938
7.90655E-06, 4.098938
7.934003E-06, 4.098938
7.961457E-06, 4.098938
7.98891E-06, 4.098938
8.016363E-06, 4.098938
8.043817E-06, 4.098938
8.07127E-06, 4.098938
8.098723E-06, 5.901062
8.126176E-06, 5.901062
8.15363E-06, 5.901062
8.181083E-06, 5.901062
8.208536E-06, 5.901062
8.235989E-06, 5.901062
8.263442E-06, 5.901062
8.290896E-06, 5.901062
8.31835E-06, 4.098938
8.345803E-06, 4.098938
8.373256E-06, 4.098938
8.40071E-06, 4.098938
8.428163E-06, 4.098938
8.455616E-06, 4.098938
8.483069E-06, 4.098938
8.510522E-06, 4.098938
8.537976E-06, 4.098938
8.565429E-06, 4.098938
8.592882E-06, 4.098938
8.620335E-06, 4.098938
8.647789E-06, 4.098938
8.675242E-06, 4.098938
8.702696E-06, 4.098938
8.730149E-06, 4.098938
8.757602E-06, 4.098938
8.785056E-06, 4.098938
8.812509E-06, 4.098938
8.839962E-06, 4.098938
8.867415E-06, 4.098938
8.894869E-06, 4.098938
8.922322E-06, 4.098938
8.949775E-06, 4.098938
8.977228E-06, 4.098938
9.004681E-06, 4.098938
9.032135E-06, 4.098938
9.059589E-06, 4.098938
9.087042E-06, 4.098938
9.114495E-06, 4.098938
9.141948E-06, 4.098938
9.169402E-06, 4.098938
9.196855E-06, 4.098938
9.224308E-06, 4.098938
9.251761E-06, 5.901062
9.279215E-06, 5.901062
9.306668E-06, 5.901062
9.334121E-06, 5.901062
9.361574E-06, 5.901062
9.389028E-06, 5.901062
9.416482E-06, 5.901062
9.443935E-06, 5.901062
9.471388E-06, 4.098938
9.498841E-06, 4.098938
9.526295E-06, 4.098938
9.553748E-06, 4.098938
9.581201E-06, 4.098938
9.608654E-06, 4.098938
9.636107E-06, 4.098938
9.663561E-06, 4.098938
9.691014E-06, 4.098938
9.718467E-06, 4.098938
9.745921E-06, 4.098938
9.773375E-06, 4.098938
9.800828E-06, 4.098938
9.828281E-06, 4.098938
9.855734E-06, 4.098938
9.883187E-06, 4.098938
9.910641E-06, 4.098938
9.938094E-06, 4.098938
9.965547E-06, 4.098938
9.993E-06, 4.098938
1.002045E-05, 4.098938
1.004791E-05, 4.098938
1.007536E-05, 4.098938
1.010281E-05, 4.098938
1.013027E-05, 4.098938
1.015772E-05, 4.098938
1.018517E-05, 4.098938
1.021263E-05, 4.098938
1.024008E-05, 4.098938
1.026753E-05, 4.098938
1.029499E-05, 4.098938
1.032244E-05, 4.098938
1.034989E-05, 4.098938
1.037735E-05, 4.098938
1.04048E-05, 5.901062
1.043225E-05, 5.901062
1.045971E-05, 5.901062
1.048716E-05, 5.901062
1.051461E-05, 5.901062
1.054207E-05, 5.901062
1.056952E-05, 5.901062
1.059697E-05, 5.901062
1.062443E-05, 4.098938
1.065188E-05, 4.098938
1.067933E-05, 4.098938
1.070679E-05, 4.098938
1.073424E-05, 4.098938
1.076169E-05, 4.098938
1.078915E-05, 4.098938
1.08166E-05, 4.098938
1.084405E-05, 4.098938
1.087151E-05, 4.098938
1.089896E-05, 4.098938
1.092641E-05, 4.098938
1.095387E-05, 4.098938
1.098132E-05, 4.098938
1.100877E-05, 4.098938
1.103623E-05, 4.098938
1.106368E-05, 4.098938
1.109113E-05, 4.098938
1.111859E-05, 4.098938
