Seconds,Volts
0, -0.07461645
4.469482E-09, -0.0107707
8.938963E-09, 0.05294507
1.340845E-08, 0.07950637
1.787793E-08, 0.08006765
2.234741E-08, 0.08019327
2.681689E-08, 0.07983247
3.128637E-08, 0.07896738
3.575585E-08, 0.07761418
4.022533E-08, 0.07582206
4.469481E-08, 0.07366987
4.91643E-08, 0.07126079
5.363378E-08, 0.06871539
5.810326E-08, 0.06616339
6.257275E-08, 0.06373504
6.704222E-08, 0.06155217
7.151171E-08, 0.05972004
7.598119E-08, 0.05832022
8.045067E-08, 0.05740503
8.492015E-08, 0.05699404
8.938963E-08, 0.05707279
9.385911E-08, 0.05759365
9.83286E-08, 0.05847916
1.027981E-07, 0.05962718
1.072676E-07, 0.06091786
1.11737E-07, 0.06222169
1.162065E-07, 0.06340826
1.20676E-07, 0.06435512
1.251455E-07, 0.06495599
1.29615E-07, 0.06512798
1.340844E-07, 0.06481718
1.385539E-07, 0.06400236
1.430234E-07, 0.06269628
1.474929E-07, 0.06094496
1.519624E-07, 0.05882448
1.564319E-07, 0.0564359
1.609013E-07, 0.05389836
1.653708E-07, 0.05134111
1.698403E-07, 0.0488947
1.743098E-07, 0.04668221
1.787793E-07, 0.04481091
1.832487E-07, 0.04336498
1.877182E-07, 0.04239988
1.921877E-07, 0.04193857
1.966572E-07, 0.04196995
2.011267E-07, 0.04244963
2.055962E-07, 0.04330291
2.100656E-07, 0.04442985
2.145351E-07, 0.045712
2.190046E-07, 0.04702044
2.234741E-07, 0.04822445
2.279436E-07, 0.04920038
2.32413E-07, 0.04984001
2.368825E-07, 0.05005783
2.41352E-07, 0.04979683
2.458215E-07, 0.04903239
2.50291E-07, 0.0477739
2.547605E-07, 0.04606414
2.592299E-07, 0.04397639
2.636994E-07, 0.0416095
2.681689E-07, 0.03908114
2.726384E-07, 0.03651994
2.771079E-07, 0.03405672
2.815773E-07, 0.03181569
2.860468E-07, 0.02990604
2.905163E-07, 0.02841457
2.949858E-07, 0.0273998
2.994553E-07, 0.02688805
3.039248E-07, 0.02687163
3.083942E-07, 0.02730938
3.128637E-07, 0.02812942
3.173332E-07, 0.02923408
3.218027E-07, 0.0305064
3.262722E-07, 0.03181813
3.307416E-07, 0.03303833
3.352111E-07, 0.03404226
3.396806E-07, 0.03471979
3.441501E-07, 0.03498286
3.486196E-07, 0.03477141
3.530891E-07, 0.03405746
3.575585E-07, 0.03284699
3.62028E-07, 0.03117952
3.664975E-07, 0.02912551
3.70967E-07, 0.02678148
3.754365E-07, 0.02426359
3.799059E-07, 0.02169975
3.843754E-07, 0.01922096
3.888449E-07, 0.01695249
3.933144E-07, 0.01500538
3.977839E-07, 0.01346895
4.022534E-07, 0.01240478
4.067228E-07, 0.01184251
4.111923E-07, 0.01177787
4.156618E-07, 0.01217295
4.201313E-07, 0.01295879
4.246008E-07, 0.01403999
4.290702E-07, 0.0153012
4.335397E-07, 0.0166149
4.380092E-07, 0.01785005
4.424787E-07, 0.01888086
4.469482E-07, 0.01959541
4.514177E-07, 0.01990313
4.558871E-07, 0.01974094
4.603566E-07, 0.01907753
4.648261E-07, 0.01791547
4.692956E-07, 0.01629102
4.737651E-07, 0.0142717
4.782345E-07, 0.01195171
4.82704E-07, 0.009445576
4.871735E-07, 0.006880418
4.91643E-07, 0.004387327
4.961125E-07, 0.002092525
5.00582E-07, 0.0001088465
5.050514E-07, -0.001471916
5.095209E-07, -0.002585197
5.139904E-07, -0.003198029
5.184599E-07, -0.003311265
5.229294E-07, -0.002959527
5.273988E-07, -0.002208872
5.318683E-07, -0.001152298
5.363378E-07, 9.651424E-05
5.408073E-07, 0.001410885
5.452767E-07, 0.002659698
5.497462E-07, 0.003716278
5.542157E-07, 0.00446693
5.586852E-07, 0.004818665
5.631547E-07, 0.004705425
5.676242E-07, 0.004092589
5.720937E-07, 0.002979304
5.765631E-07, 0.001398537
5.810326E-07, -0.0005851439
5.855021E-07, -0.002879943
5.899716E-07, -0.005373036
5.944411E-07, -0.007938194
5.989106E-07, -0.01044432
6.0338E-07, -0.01276431
6.078495E-07, -0.01478363
6.12319E-07, -0.01640808
6.167885E-07, -0.01757014
6.212579E-07, -0.01823353
6.257274E-07, -0.01839572
6.301969E-07, -0.01808801
6.346664E-07, -0.01737345
6.391359E-07, -0.01634264
6.436053E-07, -0.0151075
6.480748E-07, -0.01379379
6.525443E-07, -0.01253258
6.570138E-07, -0.01145139
6.614833E-07, -0.01066555
6.659528E-07, -0.01027047
6.704223E-07, -0.01033511
6.748917E-07, -0.01089738
6.793612E-07, -0.01196156
6.838307E-07, -0.01349799
6.883002E-07, -0.01544511
6.927697E-07, -0.01771358
6.972392E-07, -0.02019237
7.017086E-07, -0.02275621
7.061781E-07, -0.02527409
7.106476E-07, -0.02761812
7.15117E-07, -0.02967211
7.195865E-07, -0.03133957
7.24056E-07, -0.03255006
7.285255E-07, -0.03326401
7.32995E-07, -0.03347546
7.374645E-07, -0.03321239
7.419339E-07, -0.03253486
7.464034E-07, -0.03153093
7.508729E-07, -0.03031072
7.553424E-07, -0.02899899
7.598119E-07, -0.02772667
7.642814E-07, -0.02662201
7.687509E-07, -0.02580196
7.732203E-07, -0.02536422
7.776898E-07, -0.02538065
7.821593E-07, -0.0258924
7.866288E-07, -0.02690717
7.910983E-07, -0.02839865
7.955678E-07, -0.0303083
8.000372E-07, -0.03254933
8.045067E-07, -0.03501255
8.089762E-07, -0.03757376
8.134456E-07, -0.04010209
8.179151E-07, -0.04246899
8.223846E-07, -0.04455674
8.268541E-07, -0.0462665
8.313236E-07, -0.04752499
8.357931E-07, -0.04828943
8.402625E-07, -0.04855042
8.44732E-07, -0.04833261
8.492015E-07, -0.04769298
8.53671E-07, -0.04671704
8.581405E-07, -0.04551302
8.6261E-07, -0.04420459
8.670795E-07, -0.04292243
8.715489E-07, -0.0417955
8.760184E-07, -0.04094222
8.804879E-07, -0.04046255
8.849574E-07, -0.04043117
8.894269E-07, -0.04089248
8.938964E-07, -0.04185758
8.983658E-07, -0.04330351
9.028353E-07, -0.04517483
9.073048E-07, -0.0473873
9.117742E-07, -0.0498337
9.162437E-07, -0.05239096
9.207132E-07, -0.05492849
9.251827E-07, -0.05731708
9.296522E-07, -0.05943756
9.341217E-07, -0.06118888
9.385911E-07, -0.06249496
9.430606E-07, -0.06330978
9.475301E-07, -0.06362057
9.519996E-07, -0.06344858
9.564691E-07, -0.06284771
9.609386E-07, -0.06190085
9.65408E-07, -0.06071427
9.698775E-07, -0.05941045
9.74347E-07, -0.05811976
9.788165E-07, -0.05697174
9.83286E-07, -0.05608624
9.877555E-07, -0.05556539
9.92225E-07, -0.05548665
9.966944E-07, -0.05589763
1.001164E-06, -0.05681283
1.005633E-06, -0.05821266
1.010103E-06, -0.0600448
1.014572E-06, -0.06222767
1.019042E-06, -0.06465602
1.023511E-06, -0.06720801
1.027981E-06, -0.06975343
1.03245E-06, -0.0721625
1.03692E-06, -0.07431469
1.041389E-06, -0.0761068
1.045859E-06, -0.07745999
1.050328E-06, -0.07832506
1.054798E-06, -0.07868586
1.059267E-06, -0.07856025
1.063737E-06, -0.07799898
1.068206E-06, -0.07708228
1.072676E-06, -0.07591438
1.077145E-06, -0.07461646
1.081615E-06, -0.01077092
1.086084E-06, 0.05294487
1.090553E-06, 0.07950638
1.095023E-06, 0.08006764
1.099492E-06, 0.08019327
1.103962E-06, 0.07983247
1.108431E-06, 0.07896738
1.112901E-06, 0.07761418
1.11737E-06, 0.07582206
1.12184E-06, 0.07366987
1.126309E-06, 0.07126079
1.130779E-06, 0.06871537
1.135248E-06, 0.06616338
1.139718E-06, 0.06373503
1.144187E-06, 0.06155216
1.148657E-06, 0.05972004
1.153126E-06, 0.05832021
1.157596E-06, 0.05740502
1.162065E-06, 0.05699405
1.166535E-06, 0.0570728
1.171004E-06, 0.05759365
1.175474E-06, 0.05847917
1.179943E-06, 0.05962719
1.184413E-06, 0.06091787
1.188882E-06, 0.0622217
1.193352E-06, 0.06340828
1.197821E-06, 0.06435513
1.202291E-06, 0.06495599
1.20676E-06, 0.06512798
1.21123E-06, 0.06481718
1.215699E-06, 0.06400234
1.220169E-06, 0.06269626
1.224638E-06, 0.06094493
1.229108E-06, 0.05882444
1.233577E-06, 0.05643585
1.238046E-06, 0.05389832
1.242516E-06, 0.05134112
1.246985E-06, 0.04889472
1.251455E-06, 0.04668223
1.255924E-06, 0.04481091
1.260394E-06, 0.04336498
1.264863E-06, 0.04239988
1.269333E-06, 0.04193857
1.273802E-06, 0.04196995
1.278272E-06, 0.04244963
1.282741E-06, 0.04330291
1.287211E-06, 0.04442985
1.29168E-06, 0.045712
1.29615E-06, 0.04702043
1.300619E-06, 0.04822445
