Seconds,Volts
0, -0.6154016
7.350513E-08, -0.5640362
1.470103E-07, -0.5290861
2.205154E-07, -0.5199014
2.940205E-07, -0.5347427
3.675257E-07, -0.56153
4.410308E-07, -0.5830414
5.145359E-07, -0.584326
5.880411E-07, -0.5591385
6.615462E-07, -0.5126271
7.350513E-07, -0.4591179
8.085565E-07, -0.415949
8.820616E-07, -0.3960078
9.555667E-07, -0.4021846
1.029072E-06, -0.4261284
1.102577E-06, -0.4518414
1.176082E-06, -0.4625642
1.249587E-06, -0.4479892
1.323092E-06, -0.4086971
1.396598E-06, -0.3559068
1.470103E-06, -0.3066469
1.543608E-06, -0.2764264
1.617113E-06, -0.2725599
1.690618E-06, -0.291019
1.764123E-06, -0.3181665
1.837628E-06, -0.3366256
1.911133E-06, -0.332759
1.984639E-06, -0.3025385
2.058144E-06, -0.2532786
2.131649E-06, -0.2004883
2.205154E-06, -0.1611962
2.278659E-06, -0.1466212
2.352164E-06, -0.157344
2.425669E-06, -0.183057
2.499175E-06, -0.2070009
2.57268E-06, -0.2131777
2.646185E-06, -0.1932365
2.71969E-06, -0.1500675
2.793195E-06, -0.09655834
2.8667E-06, -0.05004693
2.940205E-06, -0.0248594
3.013711E-06, -0.02614403
3.087216E-06, -0.04765549
3.160721E-06, -0.07444274
3.234226E-06, -0.0892841
3.307731E-06, -0.08009936
3.381236E-06, -0.0451492
3.454741E-06, 0.006216229
3.528246E-06, 0.05758164
3.601752E-06, 0.09253173
3.675257E-06, 0.1017164
3.748762E-06, 0.08687499
3.822267E-06, 0.06008772
3.895772E-06, 0.03857629
3.969277E-06, 0.03729174
4.042782E-06, 0.06247927
4.116288E-06, 0.1089908
4.189793E-06, 0.1625001
4.263298E-06, 0.2056689
4.336803E-06, 0.22561
4.410308E-06, 0.2194332
4.483813E-06, 0.1954892
4.557318E-06, 0.1697764
4.630823E-06, 0.1590536
4.704329E-06, 0.1736286
4.777834E-06, 0.2129209
4.851339E-06, 0.2657111
4.924844E-06, 0.3149708
4.998349E-06, 0.3451914
5.071855E-06, 0.3490579
5.145359E-06, 0.3305988
5.218864E-06, 0.3034513
5.29237E-06, 0.2849922
5.365875E-06, 0.2888588
5.43938E-06, 0.3190793
5.512885E-06, 0.3683391
5.58639E-06, 0.4211296
5.659896E-06, 0.4604217
5.7334E-06, 0.4749965
5.806905E-06, 0.4642738
5.880411E-06, 0.4385607
5.953916E-06, 0.4146169
6.027421E-06, 0.4084401
6.100926E-06, 0.4283813
6.174431E-06, 0.4715504
6.247937E-06, 0.5250597
6.321442E-06, 0.5715709
6.394946E-06, 0.5967584
6.468452E-06, 0.5954738
6.541957E-06, 0.5739622
6.615462E-06, 0.547175
6.688967E-06, 0.5323337
6.762472E-06, 0.5415184
6.835978E-06, 0.5764688
6.909483E-06, -0.6154014
6.982988E-06, -0.5640362
7.056493E-06, -0.529086
7.129998E-06, -0.5199014
7.203503E-06, -0.5347428
7.277008E-06, -0.56153
7.350513E-06, -0.5830415
7.424019E-06, -0.584326
7.497524E-06, -0.5591384
7.571029E-06, -0.5126271
7.644534E-06, -0.4591177
7.718039E-06, -0.4159487
7.791545E-06, -0.3960077
7.865049E-06, -0.4021846
7.938555E-06, -0.4261285
8.01206E-06, -0.4518416
8.085564E-06, -0.4625642
8.15907E-06, -0.4479892
8.232575E-06, -0.4086969
8.30608E-06, -0.3559065
8.379586E-06, -0.3066465
8.45309E-06, -0.2764264
8.526596E-06, -0.2725599
8.600101E-06, -0.2910191
8.673605E-06, -0.3181664
8.747111E-06, -0.3366256
8.820616E-06, -0.332759
8.894121E-06, -0.3025383
8.967627E-06, -0.2532781
9.041131E-06, -0.2004883
9.114637E-06, -0.1611961
9.188142E-06, -0.1466212
9.261646E-06, -0.157344
9.335152E-06, -0.183057
9.408657E-06, -0.2070009
9.482163E-06, -0.2131776
9.555668E-06, -0.1932362
9.629172E-06, -0.1500675
9.702678E-06, -0.09655819
9.776183E-06, -0.05004671
9.849688E-06, -0.02485943
9.923193E-06, -0.02614402
9.996698E-06, -0.04765556
1.00702E-05, -0.07444289
1.014371E-05, -0.08928411
1.021721E-05, -0.08009936
1.029072E-05, -0.04514908
1.036422E-05, 0.006216543
1.043773E-05, 0.05758153
1.051123E-05, 0.09253173
1.058474E-05, 0.1017164
1.065824E-05, 0.08687485
1.073175E-05, 0.06008751
1.080525E-05, 0.03857631
1.087876E-05, 0.03729181
1.095227E-05, 0.06247963
1.102577E-05, 0.1089907
1.109928E-05, 0.1624999
1.117278E-05, 0.205669
1.124629E-05, 0.2256101
1.131979E-05, 0.219433
1.13933E-05, 0.1954893
1.14668E-05, 0.1697762
1.154031E-05, 0.1590536
1.161381E-05, 0.1736285
1.168732E-05, 0.2129208
1.176082E-05, 0.2657112
1.183433E-05, 0.3149712
1.190783E-05, 0.3451915
1.198134E-05, 0.3490579
1.205484E-05, 0.3305987
1.212835E-05, 0.3034511
1.220185E-05, 0.2849922
1.227536E-05, 0.2888588
1.234886E-05, 0.3190794
1.242237E-05, 0.3683396
1.249587E-05, 0.4211301
1.256938E-05, 0.4604217
1.264288E-05, 0.4749966
1.271639E-05, 0.4642736
1.278989E-05, 0.4385608
1.28634E-05, 0.4146169
1.29369E-05, 0.4084402
1.301041E-05, 0.4283816
1.308391E-05, 0.4715509
1.315742E-05, 0.5250595
1.323092E-05, 0.5715711
1.330443E-05, 0.5967585
1.337793E-05, 0.5954738
1.345144E-05, 0.5739623
1.352494E-05, 0.547175
1.359845E-05, 0.5323337
1.367196E-05, 0.5415187
1.374546E-05, 0.5764686
1.381897E-05, -0.6154013
1.389247E-05, -0.5640358
1.396598E-05, -0.5290861
1.403948E-05, -0.5199014
1.411299E-05, -0.5347429
1.418649E-05, -0.5615302
1.426E-05, -0.5830416
1.43335E-05, -0.584326
1.440701E-05, -0.5591382
1.448051E-05, -0.5126266
