Seconds,Volts
0, -0.308197
1.032421E-08, -0.2838554
2.064841E-08, -0.2664333
3.097262E-08, -0.2602071
4.129683E-08, -0.2651768
5.162103E-08, -0.277066
6.194524E-08, -0.2889552
7.226944E-08, -0.2939248
8.259365E-08, -0.2876987
9.291786E-08, -0.2702765
1.032421E-07, -0.245935
1.135663E-07, -0.2215934
1.238905E-07, -0.2041713
1.342147E-07, -0.1979451
1.445389E-07, -0.2029148
1.548631E-07, -0.214804
1.651873E-07, -0.2266931
1.755115E-07, -0.2316628
1.858357E-07, -0.2254366
1.961599E-07, -0.2080145
2.064841E-07, -0.1836729
2.168083E-07, -0.1593314
2.271325E-07, -0.1419093
2.374567E-07, -0.1356831
2.477809E-07, -0.1406528
2.581052E-07, -0.152542
2.684294E-07, -0.1644311
2.787536E-07, -0.1694008
2.890778E-07, -0.1631746
2.99402E-07, -0.1457525
3.097262E-07, -0.1214109
3.200504E-07, -0.09706941
3.303746E-07, -0.07964727
3.406988E-07, -0.07342105
3.51023E-07, -0.07839075
3.613472E-07, -0.09027991
3.716714E-07, -0.1021691
3.819956E-07, -0.1071388
3.923198E-07, -0.1009126
4.02644E-07, -0.08349051
4.129683E-07, -0.05914892
4.232924E-07, -0.03480741
4.336167E-07, -0.01738526
4.439409E-07, -0.01115903
4.542651E-07, -0.01612875
4.645893E-07, -0.02801789
4.749135E-07, -0.03990708
4.852377E-07, -0.04487678
4.955619E-07, -0.0386506
5.058861E-07, -0.02122844
5.162103E-07, 0.003113086
5.265345E-07, 0.02745462
5.368587E-07, 0.04487677
5.471829E-07, 0.05110297
5.575071E-07, 0.04613329
5.678314E-07, 0.03424411
5.781556E-07, 0.02235497
5.884797E-07, 0.01738525
5.98804E-07, 0.02361143
6.091282E-07, 0.0410335
6.194524E-07, 0.06537516
6.297766E-07, 0.08971668
6.401008E-07, 0.1071387
6.50425E-07, 0.113365
6.607492E-07, 0.1083953
6.710734E-07, 0.09650617
6.813976E-07, 0.08461697
6.917218E-07, 0.07964724
7.02046E-07, 0.0858734
7.123703E-07, 0.1032956
7.226944E-07, 0.1276371
7.330187E-07, 0.1519787
7.433429E-07, 0.1694008
7.536671E-07, 0.175627
7.639913E-07, 0.1706573
7.743155E-07, 0.1587682
