Seconds,Volts
0, -5
4.039288E-08, -4.930972
8.078576E-08, -4.862651
1.211786E-07, -4.795741
1.615715E-07, -4.730926
2.019644E-07, -4.668872
2.423573E-07, -4.610217
2.827502E-07, -4.555561
3.23143E-07, -4.505465
3.635359E-07, -4.460444
4.039288E-07, -4.420959
4.443217E-07, -4.387417
4.847146E-07, -4.36016
5.251075E-07, -4.339469
5.655003E-07, -4.325556
6.058932E-07, -4.318563
6.462861E-07, -4.318563
6.86679E-07, -4.325556
7.270718E-07, -4.339469
7.674647E-07, -4.36016
8.078576E-07, -4.387417
8.482505E-07, -4.420959
8.886433E-07, -4.460444
9.290362E-07, -4.505465
9.694292E-07, -4.555561
1.009822E-06, -4.610217
1.050215E-06, -4.668872
1.090608E-06, -4.730926
1.131001E-06, -4.795741
1.171393E-06, -4.862651
1.211786E-06, -4.930972
1.252179E-06, -5
1.292572E-06, -5.069028
1.332965E-06, -5.137349
1.373358E-06, -5.204259
1.413751E-06, -5.269074
1.454144E-06, -5.331128
1.494537E-06, -5.389783
1.534929E-06, -5.444439
1.575322E-06, -5.494535
1.615715E-06, -5.539556
1.656108E-06, -5.579041
1.696501E-06, -5.612583
1.736894E-06, -5.63984
1.777287E-06, -5.660531
1.81768E-06, -5.674444
1.858072E-06, -5.681437
1.898465E-06, -5.681437
1.938858E-06, -5.674444
1.979251E-06, -5.660531
2.019644E-06, -5.63984
2.060037E-06, -5.612583
2.10043E-06, -5.579041
2.140823E-06, -5.539556
2.181215E-06, -5.494535
2.221608E-06, -5.444439
2.262001E-06, -5.389783
2.302394E-06, -5.331127
2.342787E-06, -5.269074
2.38318E-06, -5.204259
2.423573E-06, -5.137349
2.463966E-06, -5.069028
2.504358E-06, -5
2.544751E-06, -4.930972
2.585144E-06, -4.862651
2.625537E-06, -4.795741
2.66593E-06, -4.730926
2.706323E-06, -4.668872
2.746716E-06, -4.610217
2.787109E-06, -4.555561
2.827502E-06, -4.505465
2.867894E-06, -4.460444
2.908287E-06, -4.420959
2.94868E-06, -4.387417
2.989073E-06, -4.36016
3.029466E-06, -4.339469
3.069859E-06, -4.325556
3.110252E-06, -4.318563
3.150645E-06, -4.318563
3.191037E-06, -4.325556
3.23143E-06, -4.339469
3.271823E-06, -4.36016
3.312216E-06, -4.387417
3.352609E-06, -4.420959
3.393002E-06, -4.460444
3.433395E-06, -4.505465
3.473788E-06, -4.555561
3.514181E-06, -4.610217
3.554573E-06, -4.668872
3.594966E-06, -4.730926
3.635359E-06, -4.795741
3.675752E-06, -4.862652
3.716145E-06, -4.930972
3.756538E-06, -5
3.796931E-06, -5.069028
3.837324E-06, -5.137349
3.877717E-06, -5.204259
3.91811E-06, -5.269074
3.958502E-06, -5.331128
3.998895E-06, -5.389783
4.039288E-06, -5.444439
4.079681E-06, -5.494535
4.120074E-06, -5.539556
4.160467E-06, -5.579041
4.20086E-06, -5.612583
4.241253E-06, -5.63984
4.281645E-06, -5.660531
4.322038E-06, -5.674444
4.362431E-06, -5.681437
4.402824E-06, -5.681437
4.443217E-06, -5.674444
4.48361E-06, -5.660531
4.524003E-06, -5.63984
4.564396E-06, -5.612583
4.604789E-06, -5.579041
4.645181E-06, -5.539556
4.685574E-06, -5.494535
4.725967E-06, -5.44444
4.76636E-06, -5.389783
4.806753E-06, -5.331128
4.847146E-06, -5.269074
4.887539E-06, -5.204259
4.927932E-06, -5.137348
4.968324E-06, -5.069028
5.008717E-06, -5
5.04911E-06, -4.930972
5.089503E-06, -4.862652
5.129896E-06, -4.795741
5.170289E-06, -4.730926
5.210682E-06, -4.668872
5.251075E-06, -4.610217
5.291467E-06, -4.55556
5.33186E-06, -4.505465
5.372253E-06, -4.460444
5.412646E-06, -4.420959
5.453039E-06, -4.387417
5.493432E-06, -4.36016
5.533825E-06, -4.339469
5.574218E-06, -4.325556
5.61461E-06, -4.318563
5.655003E-06, -4.318563
5.695396E-06, -4.325556
5.735789E-06, -4.339469
5.776182E-06, -4.36016
5.816575E-06, -4.387417
5.856968E-06, -4.420959
5.897361E-06, -4.460444
5.937753E-06, -4.505465
5.978146E-06, -4.555561
6.018539E-06, -4.610217
6.058932E-06, -4.668872
6.099325E-06, -4.730926
6.139718E-06, -4.795741
6.180111E-06, -4.862651
6.220504E-06, -4.930972
6.260896E-06, -5
6.301289E-06, -5.069029
6.341682E-06, -5.137349
6.382075E-06, -5.204259
6.422468E-06, -5.269073
6.462861E-06, -5.331127
6.503254E-06, -5.389783
6.543647E-06, -5.444439
6.58404E-06, -5.494535
6.624432E-06, -5.539556
6.664825E-06, -5.579041
6.705218E-06, -5.612583
6.745611E-06, -5.63984
6.786004E-06, -5.660531
6.826397E-06, -5.674444
6.86679E-06, -5.681437
6.907183E-06, -5.681437
6.947575E-06, -5.674444
6.987968E-06, -5.660531
7.028361E-06, -5.63984
