Seconds,Volts
0, -4.739557
6.383011E-09, -4.739557
1.276602E-08, -4.739557
1.914903E-08, -4.739557
2.553204E-08, -4.739557
3.191505E-08, -4.739557
3.829806E-08, -4.739557
4.468107E-08, -4.739557
5.106408E-08, -4.739557
5.74471E-08, -4.739557
6.383011E-08, -4.739557
7.021312E-08, -4.739557
7.659612E-08, -4.739557
8.297913E-08, -4.739557
8.936215E-08, -4.739557
9.574516E-08, -4.739557
1.021282E-07, -4.739557
1.085112E-07, -4.739557
1.148942E-07, -4.739557
1.212772E-07, -4.739557
1.276602E-07, -4.739557
1.340432E-07, -4.739557
1.404262E-07, -4.739557
1.468092E-07, -4.739557
1.531922E-07, -4.739557
1.595753E-07, -4.739557
1.659583E-07, -4.739557
1.723413E-07, -4.739557
1.787243E-07, -4.739557
1.851073E-07, -4.739557
1.914903E-07, -4.739557
1.978733E-07, -4.739557
2.042563E-07, -4.739557
2.106393E-07, -4.739557
2.170224E-07, -4.739557
2.234054E-07, -4.739557
2.297884E-07, -4.739557
2.361714E-07, -4.739557
2.425544E-07, -4.739557
2.489374E-07, -4.739557
2.553204E-07, -4.739557
2.617034E-07, -4.739557
2.680864E-07, -4.739557
2.744694E-07, -4.739557
2.808525E-07, -4.739557
2.872355E-07, -4.739557
2.936185E-07, -4.739557
3.000015E-07, -5.260443
3.063845E-07, -5.260443
3.127675E-07, -5.260443
3.191505E-07, -5.260443
3.255335E-07, -5.260443
3.319165E-07, -5.260443
3.382996E-07, -5.260443
3.446826E-07, -5.260443
3.510656E-07, -5.260443
3.574486E-07, -5.260443
3.638316E-07, -5.260443
3.702146E-07, -5.260443
3.765976E-07, -5.260443
3.829806E-07, -5.260443
3.893636E-07, -5.260443
3.957467E-07, -5.260443
4.021297E-07, -5.260443
4.085127E-07, -5.260443
4.148957E-07, -5.260443
4.212787E-07, -5.260443
4.276617E-07, -5.260443
4.340447E-07, -5.260443
4.404277E-07, -5.260443
4.468107E-07, -5.260443
4.531938E-07, -5.260443
4.595768E-07, -5.260443
4.659598E-07, -5.260443
4.723428E-07, -5.260443
4.787258E-07, -5.260443
4.851088E-07, -5.260443
4.914918E-07, -5.260443
4.978749E-07, -5.260443
5.042579E-07, -5.260443
5.106409E-07, -5.260443
5.170239E-07, -5.260443
5.234069E-07, -5.260443
5.297899E-07, -5.260443
5.361729E-07, -5.260443
5.425559E-07, -5.260443
5.489389E-07, -5.260443
5.553219E-07, -5.260443
5.61705E-07, -5.260443
5.68088E-07, -5.260443
5.74471E-07, -5.260443
5.80854E-07, -5.260443
5.87237E-07, -5.260443
5.9362E-07, -5.260443
6.00003E-07, -5.260443
6.06386E-07, -5.260443
6.12769E-07, -5.260443
6.19152E-07, -5.260443
6.255351E-07, -5.260443
6.319181E-07, -5.260443
6.383011E-07, -5.260443
6.446841E-07, -5.260443
6.510671E-07, -5.260443
6.574501E-07, -5.260443
6.638331E-07, -5.260443
6.702161E-07, -5.260443
6.765991E-07, -5.260443
6.829821E-07, -5.260443
6.893652E-07, -5.260443
