Seconds,Volts
0, -0.00514214
7.298385E-09, 0.007346094
1.459677E-08, 0.01087282
2.189515E-08, 0.02464875
2.919354E-08, 0.0212345
3.649192E-08, 0.03237519
4.379031E-08, 0.0565714
5.108869E-08, 0.03395232
5.838708E-08, 0.05615801
6.568546E-08, 0.08532009
7.298384E-08, 0.09266025
8.028223E-08, 0.07509425
8.758062E-08, 0.08053239
9.4879E-08, 0.09213136
1.021774E-07, 0.09681553
1.094758E-07, 0.1037175
1.167742E-07, 0.1302106
1.240725E-07, 0.1123708
1.313709E-07, 0.1093161
1.386693E-07, 0.1482576
1.459677E-07, 0.1300067
1.532661E-07, 0.140217
1.605645E-07, 0.1631533
1.678629E-07, 0.1656764
1.751612E-07, 0.1573241
1.824596E-07, 0.1483096
1.89758E-07, 0.1621085
1.970564E-07, 0.1576189
2.043548E-07, 0.170152
2.116532E-07, 0.179958
2.189515E-07, 0.1901848
2.262499E-07, 0.1772266
2.335483E-07, 0.1822992
2.408467E-07, 0.1992994
2.481451E-07, 0.187666
2.554435E-07, 0.1995212
2.627418E-07, 0.2074538
2.700402E-07, 0.2110561
2.773386E-07, 0.1942908
2.84637E-07, 0.1832283
2.919354E-07, 0.207023
2.992338E-07, 0.2068779
3.065321E-07, 0.1818055
3.138305E-07, 0.1932655
3.211289E-07, 0.1798271
3.284273E-07, 0.1931162
3.357257E-07, 0.1903156
3.430241E-07, 0.1846929
3.503225E-07, 0.1841973
3.576208E-07, 0.2030669
3.649192E-07, 0.1918367
3.722176E-07, 0.1953916
3.79516E-07, 0.1974224
3.868144E-07, 0.1693024
3.941128E-07, 0.1824495
4.014111E-07, 0.1660004
4.087095E-07, 0.1720495
4.160079E-07, 0.1709494
4.233063E-07, 0.1680832
4.306047E-07, 0.1501048
4.379031E-07, 0.1311636
4.452015E-07, 0.1237456
4.524998E-07, 0.1478925
4.597982E-07, 0.1389608
4.670966E-07, 0.1392459
4.74395E-07, 0.1132109
4.816934E-07, 0.120639
4.889918E-07, 0.1133141
4.962902E-07, 0.08862771
5.035885E-07, 0.07712889
5.108869E-07, 0.06744473
5.181853E-07, 0.08694886
5.254837E-07, 0.06080668
5.327821E-07, 0.04682577
5.400805E-07, 0.0506267
5.473788E-07, 0.06705749
5.546772E-07, 0.04615778
5.619756E-07, 0.03214093
5.69274E-07, 0.04437697
5.765724E-07, 0.02165401
5.838708E-07, -0.002700279
5.911692E-07, 0.02133721
5.984675E-07, 0.007508933
6.057659E-07, -0.009437174
6.130643E-07, -0.01683264
6.203627E-07, -0.01356751
6.276611E-07, -0.05159215
6.349595E-07, -0.03545662
6.422578E-07, -0.03624797
6.495562E-07, -0.04243357
6.568546E-07, -0.08368936
6.64153E-07, -0.06572094
6.714514E-07, -0.0730605
6.787498E-07, -0.07597684
6.860482E-07, -0.09370203
6.933465E-07, -0.09224545
7.006449E-07, -0.09940873
7.079433E-07, -0.1100728
7.152417E-07, -0.1211321
7.225401E-07, -0.1412912
7.298385E-07, -0.148589
7.371368E-07, -0.1558637
7.444352E-07, -0.146584
7.517336E-07, -0.1485878
7.59032E-07, -0.1612325
7.663304E-07, -0.1758882
7.736288E-07, -0.1631937
7.809272E-07, -0.160153
7.882255E-07, -0.1531871
7.955239E-07, -0.1799765
8.028223E-07, -0.1648573
8.101207E-07, -0.1861481
8.17419E-07, -0.1932244
8.247175E-07, -0.1698796
8.320158E-07, -0.1905631
8.393142E-07, -0.1981042
8.466126E-07, -0.1834247
8.53911E-07, -0.1937419
8.612094E-07, -0.1812717
8.685078E-07, -0.2145831
8.758062E-07, -0.1828696
8.831045E-07, -0.1822232
8.904029E-07, -0.182446
8.977013E-07, -0.1852879
9.049997E-07, -0.2027456
9.12298E-07, -0.2009567
9.195965E-07, -0.2073258
9.268948E-07, -0.213681
9.341932E-07, -0.214393
9.414916E-07, -0.1862613
9.4879E-07, -0.1889665
9.560883E-07, -0.1804579
9.633868E-07, -0.1916178
9.706852E-07, -0.1891392
9.779835E-07, -0.1821465
9.852819E-07, -0.1940629
9.925803E-07, -0.1884061
9.998787E-07, -0.1772402
1.007177E-06, -0.1729697
1.014475E-06, -0.1780038
1.021774E-06, -0.1691908
1.029072E-06, -0.1427837
1.036371E-06, -0.1625322
1.043669E-06, -0.1219806
1.050967E-06, -0.1254741
1.058266E-06, -0.1254008
1.065564E-06, -0.1326278
1.072863E-06, -0.1039313
1.080161E-06, -0.09843205
1.087459E-06, -0.08471309
1.094758E-06, -0.102173
1.102056E-06, -0.1000071
1.109354E-06, -0.08789442
1.116653E-06, -0.09163251
1.123951E-06, -0.0844368
1.13125E-06, -0.05182678
1.138548E-06, -0.06955352
1.145846E-06, -0.02984105
1.153145E-06, -0.02658562
1.160443E-06, -0.02353897
1.167742E-06, -0.02289099
1.17504E-06, -0.01753878
1.182338E-06, -0.005299944
1.189637E-06, -0.01790167
1.196935E-06, -0.0108868
1.204233E-06, -0.002390282
1.211532E-06, 0.01835362
1.21883E-06, 0.02516299
1.226129E-06, 0.03592994
1.233427E-06, 0.03504622
1.240725E-06, 0.04815516
1.248024E-06, 0.06889994
1.255322E-06, 0.06471947
1.262621E-06, 0.07758158
1.269919E-06, 0.06580415
1.277217E-06, 0.09900215
1.284516E-06, 0.07984023
1.291814E-06, 0.09881783
1.299112E-06, 0.1224244
1.306411E-06, 0.1158217
1.313709E-06, 0.1053865
1.321008E-06, 0.1217395
1.328306E-06, 0.1175992
1.335604E-06, 0.1417804
1.342903E-06, 0.1471592
1.350201E-06, 0.1507192
1.3575E-06, 0.1374177
1.364798E-06, 0.1728443
1.372096E-06, 0.1666253
1.379395E-06, 0.1728057
1.386693E-06, 0.1638169
1.393991E-06, 0.1675133
1.40129E-06, 0.1854516
1.408588E-06, 0.1808776
1.415887E-06, 0.1697728
1.423185E-06, 0.1880246
1.430483E-06, 0.2055469
1.437782E-06, 0.1738643
1.44508E-06, 0.2095115
1.452379E-06, 0.1990575
1.459677E-06, 0.1814378
1.466975E-06, 0.2068438
1.474274E-06, 0.2084534
1.481572E-06, 0.2161737
1.48887E-06, 0.1975626
1.496169E-06, 0.1957873
1.503467E-06, 0.2013047
1.510766E-06, 0.2063992
1.518064E-06, 0.191628
1.525362E-06, 0.1780698
1.532661E-06, 0.1965699
1.539959E-06, 0.2053843
